token_id,tribe,age_group,scale_type,eyes,tail_type,body_markings,aura_effect,background,rarity_tier,lineage_hybridization
623,Obsidian Claw (Sunscale Hybrid),Hatchling,Golden Ember,Runic Red,Forest Wrap,Vine Spread,Tidal Reflection,Sun Dunes,Rare,Sunscale
624,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Nocturne Blue,Solar Plume,Lava Cracks,Shadow Drift,Sun Dunes,Rare,Cyber
625,Obsidian Claw (Sunscale Hybrid),Hatchling,Neon Circuit,Solar Amber,Forest Wrap,Runic Lines,Solar Flare,Titan Ruins,Uncommon,Sunscale
626,Obsidian Claw (Titan Hybrid),Hatchling,Titan Alloy,Bioluminescent,Coral Fan,Coral Pattern,Crystal Bloom,Titan Ruins,Uncommon,Titan
627,Obsidian Claw (Verdant Hybrid),Hatchling,Volcanic Black,Pearlescent,Forest Wrap,Solar Engraving,Neon Surge,Sun Dunes,Uncommon,Verdant
628,Obsidian Claw (Crystal Hybrid),Hatchling,Magma Veined,Bioluminescent,Titan Crest,Circuit Map,Heatwave,Neon Abyss,Legendary,Crystal
629,Obsidian Claw (Verdant Hybrid),Hatchling,Crystal Embedded,Ember,Coral Fan,Circuit Map,Tidal Reflection,Titan Ruins,Uncommon,Verdant
630,Obsidian Claw (Sunscale Hybrid),Hatchling,Crystal Embedded,Runic Red,Standard Coil,Circuit Map,Shadow Drift,Coral Reef,Rare,Sunscale
631,Obsidian Claw (Shadow Hybrid),Hatchling,Volcanic Black,Bioluminescent,Standard Coil,Vine Spread,Heatwave,Volcanic Plains,Uncommon,Shadow
632,Obsidian Claw (Shadow Hybrid),Hatchling,Volcanic Black,Data Circuit,Crystal Hook,Shadow Veins,Crystal Bloom,Shadow Swamp,Rare,Shadow
633,Obsidian Claw (Titan Hybrid),Hatchling,Volcanic Black,Solar Amber,Coral Fan,Solar Engraving,Shadow Drift,Ancient Jungle,Uncommon,Titan
634,Obsidian Claw,Hatchling,Coral Gloss,Runic Red,Coral Fan,Coral Pattern,Tidal Reflection,Coral Reef,Common,Pure
635,Obsidian Claw (Sunscale Hybrid),Hatchling,Neon Circuit,Runic Red,Neon Stream,Solar Engraving,Shadow Drift,Neon Abyss,Rare,Sunscale
636,Obsidian Claw (Shadow Hybrid),Hatchling,Coral Gloss,Solar Amber,Titan Crest,Solar Engraving,Shadow Drift,Neon Abyss,Uncommon,Shadow
637,Obsidian Claw,Hatchling,Magma Veined,Data Circuit,Forest Wrap,Runic Lines,Tidal Reflection,Volcanic Plains,Common,Pure
638,Obsidian Claw (Azure Hybrid),Hatchling,Golden Ember,Ember,Crystal Hook,Solar Engraving,Solar Flare,Coral Reef,Rare,Azure
639,Obsidian Claw,Hatchling,Volcanic Black,Ember,Titan Crest,Runic Lines,Solar Flare,Titan Ruins,Common,Pure
640,Obsidian Claw (Cyber Hybrid),Hatchling,Crystal Embedded,Bioluminescent,Forest Wrap,Vine Spread,Tidal Reflection,Shadow Swamp,Rare,Cyber
641,Obsidian Claw (Sunscale Hybrid),Hatchling,Titan Alloy,Bioluminescent,Coral Fan,Shadow Veins,Solar Flare,Neon Abyss,Rare,Sunscale
642,Obsidian Claw (Titan Hybrid),Hatchling,Golden Ember,Pearlescent,Crystal Hook,Coral Pattern,Tidal Reflection,Coral Reef,Rare,Titan
643,Obsidian Claw (Cyber Hybrid),Hatchling,Golden Ember,Ember,Neon Stream,Runic Lines,Heatwave,Neon Abyss,Uncommon,Cyber
644,Obsidian Claw (Titan Hybrid),Hatchling,Golden Ember,Nocturne Blue,Solar Plume,Lava Cracks,Solar Flare,Coral Reef,Uncommon,Titan
645,Obsidian Claw (Titan Hybrid),Hatchling,Magma Veined,Pearlescent,Titan Crest,Shadow Veins,Tidal Reflection,Coral Reef,Legendary,Titan
646,Obsidian Claw (Azure Hybrid),Hatchling,Titan Alloy,Runic Red,Standard Coil,Shadow Veins,Shadow Drift,Ancient Jungle,Uncommon,Azure
647,Obsidian Claw,Hatchling,Coral Gloss,Pearlescent,Coral Fan,Vine Spread,Heatwave,Sun Dunes,Common,Pure
648,Obsidian Claw (Azure Hybrid),Hatchling,Coral Gloss,Bioluminescent,Coral Fan,Solar Engraving,Heatwave,Ancient Jungle,Rare,Azure
649,Obsidian Claw,Hatchling,Magma Veined,Runic Red,Coral Fan,Coral Pattern,Mist Cloak,Sun Dunes,Common,Pure
650,Obsidian Claw,Hatchling,Crystal Embedded,Nocturne Blue,Solar Plume,Solar Engraving,Crystal Bloom,Shadow Swamp,Common,Pure
651,Obsidian Claw (Azure Hybrid),Hatchling,Golden Ember,Pearlescent,Forest Wrap,Circuit Map,Tidal Reflection,Ancient Jungle,Rare,Azure
652,Obsidian Claw (Cyber Hybrid),Hatchling,Golden Ember,Nocturne Blue,Titan Crest,Lava Cracks,Mist Cloak,Volcanic Plains,Rare,Cyber
653,Obsidian Claw,Hatchling,Volcanic Black,Runic Red,Neon Stream,Circuit Map,Tidal Reflection,Neon Abyss,Common,Pure
654,Obsidian Claw,Hatchling,Magma Veined,Bioluminescent,Standard Coil,Runic Lines,Shadow Drift,Shadow Swamp,Common,Pure
655,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Runic Red,Standard Coil,Runic Lines,Crystal Bloom,Coral Reef,Rare,Verdant
656,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Ember,Crystal Hook,Lava Cracks,Solar Flare,Shadow Swamp,Uncommon,Cyber
657,Obsidian Claw,Hatchling,Golden Ember,Data Circuit,Crystal Hook,Vine Spread,Neon Surge,Volcanic Plains,Common,Pure
658,Obsidian Claw (Titan Hybrid),Hatchling,Magma Veined,Nocturne Blue,Neon Stream,Coral Pattern,Shadow Drift,Coral Reef,Uncommon,Titan
659,Obsidian Claw (Shadow Hybrid),Hatchling,Crystal Embedded,Nocturne Blue,Solar Plume,Coral Pattern,Neon Surge,Ancient Jungle,Uncommon,Shadow
660,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Data Circuit,Forest Wrap,Lava Cracks,Heatwave,Shadow Swamp,Uncommon,Verdant
661,Obsidian Claw,Hatchling,Golden Ember,Solar Amber,Coral Fan,Runic Lines,Tidal Reflection,Shadow Swamp,Common,Pure
662,Obsidian Claw (Azure Hybrid),Hatchling,Crystal Embedded,Data Circuit,Neon Stream,Lava Cracks,Mist Cloak,Neon Abyss,Uncommon,Azure
663,Obsidian Claw (Azure Hybrid),Hatchling,Titan Alloy,Pearlescent,Crystal Hook,Vine Spread,Solar Flare,Titan Ruins,Rare,Azure
664,Obsidian Claw,Hatchling,Coral Gloss,Solar Amber,Neon Stream,Shadow Veins,Shadow Drift,Shadow Swamp,Common,Pure
665,Obsidian Claw (Shadow Hybrid),Hatchling,Titan Alloy,Pearlescent,Titan Crest,Coral Pattern,Neon Surge,Coral Reef,Rare,Shadow
666,Obsidian Claw (Shadow Hybrid),Hatchling,Coral Gloss,Nocturne Blue,Solar Plume,Shadow Veins,Shadow Drift,Sun Dunes,Rare,Shadow
667,Obsidian Claw (Titan Hybrid),Hatchling,Neon Circuit,Runic Red,Coral Fan,Vine Spread,Mist Cloak,Shadow Swamp,Uncommon,Titan
668,Obsidian Claw (Azure Hybrid),Hatchling,Golden Ember,Pearlescent,Neon Stream,Shadow Veins,Tidal Reflection,Sun Dunes,Rare,Azure
669,Obsidian Claw (Crystal Hybrid),Hatchling,Volcanic Black,Pearlescent,Neon Stream,Lava Cracks,Crystal Bloom,Ancient Jungle,Uncommon,Crystal
670,Obsidian Claw,Hatchling,Titan Alloy,Nocturne Blue,Solar Plume,Coral Pattern,Crystal Bloom,Titan Ruins,Common,Pure
671,Obsidian Claw,Hatchling,Volcanic Black,Ember,Solar Plume,Circuit Map,Shadow Drift,Neon Abyss,Common,Pure
672,Obsidian Claw (Sunscale Hybrid),Hatchling,Volcanic Black,Bioluminescent,Titan Crest,Solar Engraving,Neon Surge,Neon Abyss,Uncommon,Sunscale
673,Obsidian Claw (Azure Hybrid),Hatchling,Magma Veined,Ember,Standard Coil,Coral Pattern,Tidal Reflection,Coral Reef,Rare,Azure
674,Obsidian Claw (Sunscale Hybrid),Hatchling,Coral Gloss,Nocturne Blue,Titan Crest,Coral Pattern,Heatwave,Titan Ruins,Rare,Sunscale
675,Obsidian Claw,Hatchling,Coral Gloss,Ember,Coral Fan,Solar Engraving,Tidal Reflection,Sun Dunes,Common,Pure
676,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Data Circuit,Standard Coil,Lava Cracks,Shadow Drift,Volcanic Plains,Uncommon,Cyber
677,Obsidian Claw (Sunscale Hybrid),Hatchling,Neon Circuit,Nocturne Blue,Coral Fan,Vine Spread,Crystal Bloom,Sun Dunes,Uncommon,Sunscale
678,Obsidian Claw,Hatchling,Neon Circuit,Solar Amber,Titan Crest,Solar Engraving,Solar Flare,Titan Ruins,Common,Pure
679,Obsidian Claw,Hatchling,Neon Circuit,Bioluminescent,Neon Stream,Coral Pattern,Neon Surge,Ancient Jungle,Common,Pure
680,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Runic Red,Neon Stream,Runic Lines,Solar Flare,Coral Reef,Uncommon,Verdant
681,Obsidian Claw,Hatchling,Golden Ember,Bioluminescent,Coral Fan,Coral Pattern,Solar Flare,Neon Abyss,Common,Pure
682,Obsidian Claw,Hatchling,Titan Alloy,Bioluminescent,Solar Plume,Shadow Veins,Heatwave,Titan Ruins,Common,Pure
683,Obsidian Claw (Cyber Hybrid),Hatchling,Volcanic Black,Ember,Coral Fan,Coral Pattern,Tidal Reflection,Ancient Jungle,Uncommon,Cyber
684,Obsidian Claw (Sunscale Hybrid),Hatchling,Magma Veined,Runic Red,Titan Crest,Coral Pattern,Heatwave,Neon Abyss,Uncommon,Sunscale
685,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Ember,Titan Crest,Coral Pattern,Crystal Bloom,Shadow Swamp,Uncommon,Cyber
686,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Runic Red,Titan Crest,Shadow Veins,Shadow Drift,Volcanic Plains,Rare,Cyber
687,Obsidian Claw (Crystal Hybrid),Hatchling,Volcanic Black,Runic Red,Crystal Hook,Vine Spread,Tidal Reflection,Ancient Jungle,Rare,Crystal
688,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Solar Amber,Coral Fan,Circuit Map,Mist Cloak,Ancient Jungle,Uncommon,Verdant
689,Obsidian Claw,Hatchling,Titan Alloy,Runic Red,Titan Crest,Vine Spread,Crystal Bloom,Sun Dunes,Common,Pure
690,Obsidian Claw,Hatchling,Golden Ember,Solar Amber,Coral Fan,Solar Engraving,Solar Flare,Neon Abyss,Common,Pure
691,Obsidian Claw (Shadow Hybrid),Hatchling,Magma Veined,Runic Red,Titan Crest,Runic Lines,Shadow Drift,Ancient Jungle,Uncommon,Shadow
692,Obsidian Claw,Hatchling,Crystal Embedded,Data Circuit,Forest Wrap,Shadow Veins,Solar Flare,Neon Abyss,Common,Pure
693,Obsidian Claw (Crystal Hybrid),Hatchling,Neon Circuit,Pearlescent,Titan Crest,Coral Pattern,Crystal Bloom,Volcanic Plains,Uncommon,Crystal
694,Obsidian Claw (Sunscale Hybrid),Hatchling,Volcanic Black,Bioluminescent,Solar Plume,Coral Pattern,Crystal Bloom,Sun Dunes,Uncommon,Sunscale
695,Obsidian Claw,Hatchling,Titan Alloy,Runic Red,Solar Plume,Lava Cracks,Solar Flare,Shadow Swamp,Common,Pure
696,Obsidian Claw,Hatchling,Volcanic Black,Nocturne Blue,Crystal Hook,Lava Cracks,Heatwave,Volcanic Plains,Common,Pure
697,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Pearlescent,Neon Stream,Shadow Veins,Solar Flare,Neon Abyss,Uncommon,Verdant
698,Obsidian Claw (Crystal Hybrid),Hatchling,Magma Veined,Solar Amber,Forest Wrap,Coral Pattern,Tidal Reflection,Neon Abyss,Legendary,Crystal
699,Obsidian Claw,Hatchling,Golden Ember,Ember,Standard Coil,Coral Pattern,Solar Flare,Titan Ruins,Common,Pure
700,Obsidian Claw (Verdant Hybrid),Hatchling,Volcanic Black,Nocturne Blue,Titan Crest,Lava Cracks,Solar Flare,Titan Ruins,Uncommon,Verdant
701,Obsidian Claw,Hatchling,Neon Circuit,Solar Amber,Forest Wrap,Runic Lines,Solar Flare,Titan Ruins,Common,Pure
702,Obsidian Claw (Cyber Hybrid),Hatchling,Coral Gloss,Pearlescent,Coral Fan,Vine Spread,Tidal Reflection,Coral Reef,Uncommon,Cyber
703,Obsidian Claw (Shadow Hybrid),Hatchling,Titan Alloy,Nocturne Blue,Crystal Hook,Lava Cracks,Heatwave,Shadow Swamp,Uncommon,Shadow
704,Obsidian Claw (Crystal Hybrid),Hatchling,Titan Alloy,Runic Red,Crystal Hook,Lava Cracks,Mist Cloak,Coral Reef,Uncommon,Crystal
705,Obsidian Claw,Hatchling,Magma Veined,Nocturne Blue,Standard Coil,Solar Engraving,Tidal Reflection,Volcanic Plains,Common,Pure
706,Obsidian Claw (Titan Hybrid),Hatchling,Neon Circuit,Nocturne Blue,Forest Wrap,Lava Cracks,Mist Cloak,Neon Abyss,Rare,Titan
707,Obsidian Claw (Titan Hybrid),Hatchling,Volcanic Black,Pearlescent,Titan Crest,Coral Pattern,Tidal Reflection,Ancient Jungle,Uncommon,Titan
708,Obsidian Claw (Crystal Hybrid),Hatchling,Golden Ember,Ember,Neon Stream,Vine Spread,Mist Cloak,Coral Reef,Uncommon,Crystal
709,Obsidian Claw (Sunscale Hybrid),Hatchling,Titan Alloy,Ember,Crystal Hook,Vine Spread,Shadow Drift,Volcanic Plains,Uncommon,Sunscale
710,Obsidian Claw (Crystal Hybrid),Hatchling,Volcanic Black,Data Circuit,Neon Stream,Lava Cracks,Solar Flare,Volcanic Plains,Uncommon,Crystal
711,Obsidian Claw (Verdant Hybrid),Hatchling,Neon Circuit,Nocturne Blue,Crystal Hook,Solar Engraving,Mist Cloak,Neon Abyss,Legendary,Verdant
712,Obsidian Claw,Hatchling,Coral Gloss,Solar Amber,Titan Crest,Circuit Map,Crystal Bloom,Titan Ruins,Common,Pure
713,Obsidian Claw,Hatchling,Magma Veined,Data Circuit,Solar Plume,Solar Engraving,Solar Flare,Coral Reef,Common,Pure
714,Obsidian Claw,Hatchling,Titan Alloy,Bioluminescent,Titan Crest,Lava Cracks,Shadow Drift,Volcanic Plains,Common,Pure
715,Obsidian Claw,Hatchling,Golden Ember,Data Circuit,Standard Coil,Runic Lines,Tidal Reflection,Ancient Jungle,Common,Pure
716,Obsidian Claw (Verdant Hybrid),Hatchling,Golden Ember,Ember,Coral Fan,Coral Pattern,Heatwave,Sun Dunes,Uncommon,Verdant
717,Obsidian Claw (Cyber Hybrid),Hatchling,Volcanic Black,Solar Amber,Standard Coil,Solar Engraving,Tidal Reflection,Neon Abyss,Uncommon,Cyber
718,Obsidian Claw (Titan Hybrid),Hatchling,Crystal Embedded,Solar Amber,Coral Fan,Shadow Veins,Neon Surge,Ancient Jungle,Uncommon,Titan
719,Obsidian Claw (Crystal Hybrid),Hatchling,Crystal Embedded,Solar Amber,Crystal Hook,Circuit Map,Shadow Drift,Volcanic Plains,Uncommon,Crystal
720,Obsidian Claw,Hatchling,Magma Veined,Nocturne Blue,Standard Coil,Circuit Map,Heatwave,Sun Dunes,Common,Pure
721,Obsidian Claw (Verdant Hybrid),Hatchling,Volcanic Black,Runic Red,Crystal Hook,Circuit Map,Crystal Bloom,Shadow Swamp,Uncommon,Verdant
722,Obsidian Claw,Hatchling,Volcanic Black,Runic Red,Titan Crest,Coral Pattern,Heatwave,Volcanic Plains,Common,Pure
723,Obsidian Claw (Shadow Hybrid),Hatchling,Coral Gloss,Data Circuit,Titan Crest,Solar Engraving,Shadow Drift,Sun Dunes,Uncommon,Shadow
724,Obsidian Claw (Crystal Hybrid),Hatchling,Volcanic Black,Data Circuit,Forest Wrap,Circuit Map,Tidal Reflection,Sun Dunes,Legendary,Crystal
725,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Data Circuit,Forest Wrap,Circuit Map,Shadow Drift,Shadow Swamp,Uncommon,Cyber
726,Obsidian Claw,Hatchling,Crystal Embedded,Ember,Solar Plume,Circuit Map,Neon Surge,Volcanic Plains,Common,Pure
727,Obsidian Claw (Sunscale Hybrid),Hatchling,Golden Ember,Runic Red,Crystal Hook,Shadow Veins,Neon Surge,Sun Dunes,Uncommon,Sunscale
728,Obsidian Claw,Hatchling,Golden Ember,Runic Red,Titan Crest,Coral Pattern,Solar Flare,Neon Abyss,Common,Pure
729,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Nocturne Blue,Titan Crest,Coral Pattern,Shadow Drift,Neon Abyss,Rare,Verdant
730,Obsidian Claw (Crystal Hybrid),Hatchling,Magma Veined,Ember,Forest Wrap,Lava Cracks,Neon Surge,Shadow Swamp,Uncommon,Crystal
731,Obsidian Claw,Hatchling,Titan Alloy,Bioluminescent,Forest Wrap,Vine Spread,Tidal Reflection,Neon Abyss,Common,Pure
732,Obsidian Claw (Titan Hybrid),Hatchling,Titan Alloy,Runic Red,Standard Coil,Solar Engraving,Shadow Drift,Shadow Swamp,Uncommon,Titan
733,Obsidian Claw,Hatchling,Magma Veined,Data Circuit,Crystal Hook,Solar Engraving,Neon Surge,Ancient Jungle,Common,Pure
734,Obsidian Claw (Verdant Hybrid),Hatchling,Crystal Embedded,Ember,Coral Fan,Circuit Map,Tidal Reflection,Titan Ruins,Uncommon,Verdant
735,Obsidian Claw,Hatchling,Coral Gloss,Ember,Neon Stream,Lava Cracks,Neon Surge,Sun Dunes,Common,Pure
736,Obsidian Claw,Hatchling,Coral Gloss,Nocturne Blue,Titan Crest,Shadow Veins,Shadow Drift,Neon Abyss,Common,Pure
737,Obsidian Claw (Sunscale Hybrid),Hatchling,Magma Veined,Data Circuit,Titan Crest,Circuit Map,Shadow Drift,Volcanic Plains,Legendary,Sunscale
738,Obsidian Claw (Azure Hybrid),Hatchling,Magma Veined,Pearlescent,Standard Coil,Circuit Map,Mist Cloak,Coral Reef,Uncommon,Azure
739,Obsidian Claw (Shadow Hybrid),Hatchling,Coral Gloss,Data Circuit,Neon Stream,Circuit Map,Shadow Drift,Neon Abyss,Uncommon,Shadow
740,Obsidian Claw,Hatchling,Titan Alloy,Nocturne Blue,Standard Coil,Solar Engraving,Neon Surge,Sun Dunes,Common,Pure
741,Obsidian Claw,Hatchling,Volcanic Black,Solar Amber,Standard Coil,Lava Cracks,Tidal Reflection,Ancient Jungle,Common,Pure
742,Obsidian Claw,Hatchling,Coral Gloss,Pearlescent,Crystal Hook,Solar Engraving,Neon Surge,Volcanic Plains,Common,Pure
743,Obsidian Claw (Crystal Hybrid),Hatchling,Golden Ember,Bioluminescent,Solar Plume,Runic Lines,Neon Surge,Titan Ruins,Uncommon,Crystal
744,Obsidian Claw,Hatchling,Volcanic Black,Pearlescent,Crystal Hook,Vine Spread,Heatwave,Volcanic Plains,Common,Pure
745,Obsidian Claw (Azure Hybrid),Hatchling,Golden Ember,Nocturne Blue,Crystal Hook,Coral Pattern,Tidal Reflection,Ancient Jungle,Rare,Azure
746,Obsidian Claw (Titan Hybrid),Hatchling,Crystal Embedded,Data Circuit,Crystal Hook,Lava Cracks,Heatwave,Shadow Swamp,Uncommon,Titan
747,Obsidian Claw,Hatchling,Crystal Embedded,Pearlescent,Solar Plume,Runic Lines,Neon Surge,Coral Reef,Common,Pure
748,Obsidian Claw (Cyber Hybrid),Hatchling,Neon Circuit,Nocturne Blue,Solar Plume,Coral Pattern,Shadow Drift,Titan Ruins,Uncommon,Cyber
749,Obsidian Claw,Hatchling,Titan Alloy,Nocturne Blue,Standard Coil,Vine Spread,Shadow Drift,Coral Reef,Common,Pure
750,Obsidian Claw (Crystal Hybrid),Hatchling,Titan Alloy,Ember,Neon Stream,Lava Cracks,Crystal Bloom,Titan Ruins,Rare,Crystal
751,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Pearlescent,Neon Stream,Solar Engraving,Tidal Reflection,Sun Dunes,Legendary,Verdant
752,Obsidian Claw (Titan Hybrid),Hatchling,Crystal Embedded,Data Circuit,Neon Stream,Solar Engraving,Shadow Drift,Shadow Swamp,Uncommon,Titan
753,Obsidian Claw (Crystal Hybrid),Hatchling,Crystal Embedded,Data Circuit,Crystal Hook,Circuit Map,Heatwave,Shadow Swamp,Uncommon,Crystal
754,Obsidian Claw (Azure Hybrid),Hatchling,Crystal Embedded,Solar Amber,Coral Fan,Lava Cracks,Mist Cloak,Titan Ruins,Rare,Azure
755,Obsidian Claw (Cyber Hybrid),Hatchling,Golden Ember,Runic Red,Neon Stream,Runic Lines,Heatwave,Volcanic Plains,Uncommon,Cyber
756,Obsidian Claw,Hatchling,Titan Alloy,Runic Red,Neon Stream,Coral Pattern,Heatwave,Coral Reef,Common,Pure
757,Obsidian Claw (Crystal Hybrid),Hatchling,Titan Alloy,Solar Amber,Coral Fan,Shadow Veins,Neon Surge,Coral Reef,Uncommon,Crystal
758,Obsidian Claw,Hatchling,Titan Alloy,Data Circuit,Coral Fan,Shadow Veins,Crystal Bloom,Volcanic Plains,Common,Pure
759,Obsidian Claw,Hatchling,Volcanic Black,Solar Amber,Solar Plume,Coral Pattern,Crystal Bloom,Shadow Swamp,Common,Pure
760,Obsidian Claw (Shadow Hybrid),Hatchling,Crystal Embedded,Ember,Solar Plume,Circuit Map,Neon Surge,Titan Ruins,Rare,Shadow
761,Obsidian Claw,Hatchling,Titan Alloy,Ember,Neon Stream,Coral Pattern,Neon Surge,Coral Reef,Common,Pure
762,Obsidian Claw,Hatchling,Crystal Embedded,Data Circuit,Crystal Hook,Solar Engraving,Crystal Bloom,Sun Dunes,Common,Pure
763,Obsidian Claw (Verdant Hybrid),Hatchling,Volcanic Black,Runic Red,Neon Stream,Shadow Veins,Mist Cloak,Ancient Jungle,Uncommon,Verdant
764,Obsidian Claw (Cyber Hybrid),Hatchling,Crystal Embedded,Bioluminescent,Solar Plume,Lava Cracks,Tidal Reflection,Shadow Swamp,Uncommon,Cyber
765,Obsidian Claw (Crystal Hybrid),Hatchling,Crystal Embedded,Bioluminescent,Coral Fan,Vine Spread,Solar Flare,Shadow Swamp,Uncommon,Crystal
766,Obsidian Claw (Titan Hybrid),Hatchling,Crystal Embedded,Pearlescent,Forest Wrap,Coral Pattern,Solar Flare,Coral Reef,Legendary,Titan
767,Obsidian Claw (Sunscale Hybrid),Hatchling,Neon Circuit,Bioluminescent,Forest Wrap,Vine Spread,Crystal Bloom,Coral Reef,Legendary,Sunscale
768,Obsidian Claw (Shadow Hybrid),Hatchling,Coral Gloss,Data Circuit,Neon Stream,Runic Lines,Crystal Bloom,Coral Reef,Uncommon,Shadow
769,Obsidian Claw,Hatchling,Volcanic Black,Data Circuit,Forest Wrap,Coral Pattern,Heatwave,Ancient Jungle,Common,Pure
770,Obsidian Claw,Hatchling,Crystal Embedded,Nocturne Blue,Crystal Hook,Runic Lines,Mist Cloak,Shadow Swamp,Common,Pure
771,Obsidian Claw (Shadow Hybrid),Hatchling,Neon Circuit,Pearlescent,Standard Coil,Lava Cracks,Crystal Bloom,Sun Dunes,Uncommon,Shadow
772,Obsidian Claw (Azure Hybrid),Hatchling,Coral Gloss,Bioluminescent,Titan Crest,Runic Lines,Shadow Drift,Coral Reef,Rare,Azure
773,Obsidian Claw (Cyber Hybrid),Hatchling,Volcanic Black,Solar Amber,Neon Stream,Runic Lines,Solar Flare,Neon Abyss,Legendary,Cyber
774,Obsidian Claw,Hatchling,Magma Veined,Data Circuit,Solar Plume,Circuit Map,Solar Flare,Sun Dunes,Common,Pure
775,Obsidian Claw (Verdant Hybrid),Hatchling,Titan Alloy,Nocturne Blue,Coral Fan,Lava Cracks,Crystal Bloom,Coral Reef,Uncommon,Verdant
776,Obsidian Claw,Hatchling,Titan Alloy,Ember,Neon Stream,Shadow Veins,Shadow Drift,Volcanic Plains,Common,Pure
777,Obsidian Claw (Titan Hybrid),Hatchling,Magma Veined,Ember,Standard Coil,Runic Lines,Crystal Bloom,Shadow Swamp,Uncommon,Titan
778,Obsidian Claw (Shadow Hybrid),Hatchling,Volcanic Black,Data Circuit,Neon Stream,Circuit Map,Mist Cloak,Neon Abyss,Uncommon,Shadow
779,Obsidian Claw (Crystal Hybrid),Hatchling,Crystal Embedded,Solar Amber,Titan Crest,Coral Pattern,Crystal Bloom,Sun Dunes,Rare,Crystal
780,Obsidian Claw (Titan Hybrid),Hatchling,Coral Gloss,Runic Red,Forest Wrap,Runic Lines,Mist Cloak,Ancient Jungle,Uncommon,Titan
781,Obsidian Claw,Hatchling,Neon Circuit,Pearlescent,Titan Crest,Solar Engraving,Heatwave,Sun Dunes,Common,Pure
782,Obsidian Claw (Verdant Hybrid),Hatchling,Coral Gloss,Nocturne Blue,Solar Plume,Lava Cracks,Shadow Drift,Volcanic Plains,Rare,Verdant
783,Obsidian Claw,Hatchling,Coral Gloss,Data Circuit,Crystal Hook,Lava Cracks,Shadow Drift,Ancient Jungle,Common,Pure
784,Obsidian Claw,Hatchling,Crystal Embedded,Runic Red,Neon Stream,Vine Spread,Solar Flare,Coral Reef,Common,Pure
785,Obsidian Claw,Hatchling,Titan Alloy,Nocturne Blue,Solar Plume,Solar Engraving,Heatwave,Shadow Swamp,Common,Pure
786,Obsidian Claw (Titan Hybrid),Hatchling,Magma Veined,Data Circuit,Forest Wrap,Circuit Map,Heatwave,Neon Abyss,Uncommon,Titan
787,Obsidian Claw (Cyber Hybrid),Hatchling,Golden Ember,Nocturne Blue,Forest Wrap,Shadow Veins,Mist Cloak,Sun Dunes,Uncommon,Cyber
788,Obsidian Claw (Crystal Hybrid),Hatchling,Magma Veined,Solar Amber,Standard Coil,Shadow Veins,Tidal Reflection,Neon Abyss,Rare,Crystal
789,Obsidian Claw,Hatchling,Titan Alloy,Solar Amber,Crystal Hook,Lava Cracks,Tidal Reflection,Sun Dunes,Common,Pure
790,Obsidian Claw,Hatchling,Crystal Embedded,Ember,Forest Wrap,Shadow Veins,Crystal Bloom,Coral Reef,Common,Pure
791,Obsidian Claw,Hatchling,Golden Ember,Runic Red,Crystal Hook,Runic Lines,Crystal Bloom,Shadow Swamp,Common,Pure
792,Obsidian Claw,Hatchling,Coral Gloss,Bioluminescent,Titan Crest,Vine Spread,Neon Surge,Titan Ruins,Common,Pure
793,Obsidian Claw (Shadow Hybrid),Hatchling,Magma Veined,Ember,Coral Fan,Coral Pattern,Solar Flare,Ancient Jungle,Legendary,Shadow
794,Obsidian Claw,Hatchling,Volcanic Black,Runic Red,Forest Wrap,Vine Spread,Shadow Drift,Titan Ruins,Common,Pure
795,Obsidian Claw (Sunscale Hybrid),Hatchling,Crystal Embedded,Bioluminescent,Titan Crest,Vine Spread,Shadow Drift,Coral Reef,Uncommon,Sunscale
796,Obsidian Claw,Hatchling,Neon Circuit,Solar Amber,Coral Fan,Circuit Map,Mist Cloak,Shadow Swamp,Common,Pure
